run,variant,candidates,long_only,pyramiding,seed,total_return,sharpe,max_drawdown,n_trades,win_rate
leaderboard_rules,long_univ,all 50,True,False,387,-0.0182,-0.6332,-0.0927,29,0.4828
leaderboard_rules,long_univ,all 50,True,False,388,0.003,0.1592,-0.0635,30,0.5667
leaderboard_rules,long_univ,all 50,True,False,389,0.075,2.587,-0.0449,31,0.5161
leaderboard_rules,long_univ,all 50,True,False,390,0.0024,0.1462,-0.0271,31,0.4839
leaderboard_rules,long_univ,all 50,True,False,391,0.1412,3.2024,-0.0276,23,0.5652
leaderboard_rules,long_univ,all 50,True,False,392,0.1271,3.1369,-0.0463,29,0.4828
leaderboard_rules,long_univ,all 50,True,False,393,0.047,1.6277,-0.0334,32,0.5625
leaderboard_rules,long_univ,all 50,True,False,394,-0.005,-0.1106,-0.044,29,0.4483
leaderboard_rules,long_univ,all 50,True,False,395,-0.0534,-0.972,-0.1094,22,0.4545
leaderboard_rules,long_univ,all 50,True,False,396,-0.0477,-1.4789,-0.075,35,0.4571
leaderboard_rules,long_univ,all 50,True,False,397,0.1002,2.5749,-0.0538,31,0.5806
leaderboard_rules,long_univ,all 50,True,False,398,-0.0325,-1.3607,-0.0627,30,0.4
leaderboard_rules,long_univ,all 50,True,False,399,-0.0567,-2.2479,-0.0722,27,0.4074
leaderboard_rules,long_univ,all 50,True,False,400,0.0145,0.5182,-0.0797,33,0.4545
leaderboard_rules,long_univ,all 50,True,False,401,0.0241,1.6552,-0.0247,21,0.6667
leaderboard_rules,long_univ,all 50,True,False,402,0.0128,0.532,-0.0844,26,0.4231
leaderboard_rules,long_univ,all 50,True,False,403,0.0054,0.2259,-0.0671,31,0.4839
leaderboard_rules,long_univ,all 50,True,False,404,0.0092,0.3246,-0.0523,27,0.4444
leaderboard_rules,long_univ,all 50,True,False,405,-0.0007,0.0678,-0.0827,33,0.4545
leaderboard_rules,long_univ,all 50,True,False,406,0.1187,2.5844,-0.0398,19,0.5263
leaderboard_rules,long_univ,all 50,True,False,407,0.0187,0.5878,-0.04,26,0.5769
leaderboard_rules,long_univ,all 50,True,False,408,-0.0613,-1.6842,-0.0999,25,0.32
leaderboard_rules,long_univ,all 50,True,False,409,0.0071,0.3215,-0.0493,26,0.5769
leaderboard_rules,long_univ,all 50,True,False,410,0.1151,2.9147,-0.0448,28,0.4643
leaderboard_rules,long_univ,all 50,True,False,411,0.017,0.5636,-0.0451,27,0.3333
leaderboard_rules,long_univ,all 50,True,False,412,0.0198,0.8,-0.0222,27,0.4444
leaderboard_rules,long_univ,all 50,True,False,413,0.081,3.4493,-0.0294,24,0.625
leaderboard_rules,long_univ,all 50,True,False,414,0.0316,1.0257,-0.0409,29,0.5172
leaderboard_rules,long_univ,all 50,True,False,415,0.0072,0.3405,-0.0314,25,0.48
leaderboard_rules,long_univ,all 50,True,False,416,-0.0088,-0.2036,-0.055,27,0.4815
leaderboard_rules,long_univ,all 50,True,False,417,0.081,2.3144,-0.0454,24,0.5417
leaderboard_rules,long_univ,all 50,True,False,418,0.0232,0.6998,-0.0312,32,0.4375
leaderboard_rules,long_univ,all 50,True,False,419,0.1049,3.1668,-0.0283,27,0.4815
leaderboard_rules,long_univ,all 50,True,False,420,-0.0356,-1.4818,-0.052,28,0.3929
leaderboard_rules,long_univ,all 50,True,False,421,0.0173,0.6236,-0.039,28,0.4643
leaderboard_rules,long_univ,all 50,True,False,422,0.072,2.333,-0.0374,24,0.5
leaderboard_rules,long_univ,all 50,True,False,423,0.008,0.3261,-0.047,28,0.5
leaderboard_rules,long_univ,all 50,True,False,424,-0.0554,-2.5654,-0.0762,22,0.4091
leaderboard_rules,long_univ,all 50,True,False,425,0.0042,0.225,-0.0523,26,0.4615
leaderboard_rules,long_univ,all 50,True,False,426,-0.109,-4.9726,-0.1119,33,0.303
leaderboard_rules,long_univ,all 50,True,False,427,0.0479,1.5929,-0.0513,30,0.5
leaderboard_rules,long_univ,all 50,True,False,428,-0.0486,-1.6069,-0.0776,25,0.36
leaderboard_rules,long_univ,all 50,True,False,429,0.0589,1.8784,-0.0349,30,0.6333
leaderboard_rules,long_univ,all 50,True,False,430,0.1382,4.0984,-0.0247,29,0.5517
leaderboard_rules,long_univ,all 50,True,False,431,0.0753,2.26,-0.0298,23,0.6087
leaderboard_rules,long_univ,all 50,True,False,432,0.0231,0.7496,-0.0658,30,0.4
leaderboard_rules,long_univ,all 50,True,False,433,0.0818,1.6791,-0.0641,29,0.4483
leaderboard_rules,long_univ,all 50,True,False,434,-0.0583,-1.5396,-0.0864,32,0.5
leaderboard_rules,long_univ,all 50,True,False,435,0.0857,3.5685,-0.0242,29,0.5517
leaderboard_rules,long_univ,all 50,True,False,436,-0.04,-1.3907,-0.0754,32,0.4375
leaderboard_rules,long_univ,all 50,True,False,437,0.0008,0.0997,-0.0694,28,0.4643
leaderboard_rules,long_univ,all 50,True,False,438,0.0106,0.6096,-0.0308,21,0.4762
leaderboard_rules,long_univ,all 50,True,False,439,-0.0103,-0.3211,-0.0371,30,0.5667
leaderboard_rules,long_univ,all 50,True,False,440,-0.0332,-1.2596,-0.0547,26,0.3462
leaderboard_rules,long_univ,all 50,True,False,441,0.0442,1.2026,-0.0681,28,0.5
leaderboard_rules,long_univ,all 50,True,False,442,0.0919,2.9902,-0.0292,29,0.5172
leaderboard_rules,long_univ,all 50,True,False,443,-0.055,-1.4806,-0.0964,22,0.3636
leaderboard_rules,long_univ,all 50,True,False,444,0.062,2.8491,-0.0231,22,0.5455
leaderboard_rules,long_univ,all 50,True,False,445,-0.0326,-0.8778,-0.0782,30,0.4
leaderboard_rules,long_univ,all 50,True,False,446,0.0529,1.8337,-0.04,25,0.48
leaderboard_rules,long_univ,all 50,True,False,447,-0.0282,-0.8468,-0.0654,31,0.4194
leaderboard_rules,long_univ,all 50,True,False,448,-0.0191,-0.7477,-0.0422,22,0.4091
leaderboard_rules,long_univ,all 50,True,False,449,0.0886,2.9642,-0.0367,26,0.6154
leaderboard_rules,long_univ,all 50,True,False,450,0.0185,0.6714,-0.0465,26,0.5385
leaderboard_rules,long_univ,all 50,True,False,451,0.0323,1.1157,-0.0512,28,0.5
leaderboard_rules,long_univ,all 50,True,False,452,0.0261,0.9655,-0.0576,21,0.619
leaderboard_rules,long_univ,all 50,True,False,453,0.0642,2.1991,-0.0514,31,0.6129
leaderboard_rules,long_univ,all 50,True,False,454,-0.0308,-0.8821,-0.0609,28,0.3571
leaderboard_rules,long_univ,all 50,True,False,455,0.0183,0.7758,-0.0355,27,0.4074
leaderboard_rules,long_univ,all 50,True,False,456,0.072,2.4184,-0.0269,21,0.5238
leaderboard_rules,long_univ,all 50,True,False,457,0.0809,1.7431,-0.1024,30,0.6
leaderboard_rules,long_univ,all 50,True,False,458,-0.0123,-0.3748,-0.0606,26,0.5
leaderboard_rules,long_univ,all 50,True,False,459,0.0256,1.0196,-0.0416,28,0.6071
leaderboard_rules,long_univ,all 50,True,False,460,0.0412,1.4278,-0.0623,27,0.5185
leaderboard_rules,long_univ,all 50,True,False,461,-0.0226,-0.5025,-0.1045,29,0.4483
leaderboard_rules,long_univ,all 50,True,False,462,0.0119,0.5552,-0.034,26,0.5
leaderboard_rules,long_univ,all 50,True,False,463,0.1531,4.2246,-0.0194,30,0.5667
leaderboard_rules,long_univ,all 50,True,False,464,-0.0296,-1.3826,-0.0586,22,0.3636
leaderboard_rules,long_univ,all 50,True,False,465,0.1103,3.7924,-0.0287,28,0.6071
leaderboard_rules,long_univ,all 50,True,False,466,-0.0169,-0.5158,-0.0616,29,0.5172
leaderboard_rules,long_univ,all 50,True,False,467,0.0763,1.8992,-0.0386,33,0.4848
leaderboard_rules,long_univ,all 50,True,False,468,0.0063,0.2644,-0.0456,28,0.4643
leaderboard_rules,long_univ,all 50,True,False,469,-0.0001,0.0711,-0.105,30,0.5333
leaderboard_rules,long_univ,all 50,True,False,470,0.0083,0.3035,-0.0464,24,0.3333
leaderboard_rules,long_univ,all 50,True,False,471,0.0286,1.2364,-0.0412,20,0.6
leaderboard_rules,long_univ,all 50,True,False,472,-0.0681,-2.3571,-0.0905,31,0.4516
leaderboard_rules,long_univ,all 50,True,False,473,-0.0022,-0.0046,-0.0527,34,0.4706
leaderboard_rules,long_univ,all 50,True,False,474,-0.0717,-3.1136,-0.1047,21,0.3333
leaderboard_rules,long_univ,all 50,True,False,475,-0.054,-2.4261,-0.0688,26,0.2692
leaderboard_rules,long_univ,all 50,True,False,476,-0.0394,-1.4295,-0.0785,20,0.3
leaderboard_rules,long_univ,all 50,True,False,477,-0.025,-0.9341,-0.0513,31,0.3548
leaderboard_rules,long_univ,all 50,True,False,478,0.0433,1.377,-0.0409,28,0.5714
leaderboard_rules,long_univ,all 50,True,False,479,0.026,0.9637,-0.0352,26,0.5769
leaderboard_rules,long_univ,all 50,True,False,480,0.011,0.4184,-0.0434,20,0.5
leaderboard_rules,long_univ,all 50,True,False,481,0.0245,1.2615,-0.0345,24,0.4583
leaderboard_rules,long_univ,all 50,True,False,482,0.0016,0.1164,-0.0381,23,0.4348
leaderboard_rules,long_univ,all 50,True,False,483,0.0124,0.433,-0.0646,28,0.3571
leaderboard_rules,long_univ,all 50,True,False,484,-0.0349,-0.9715,-0.0667,30,0.3667
leaderboard_rules,long_univ,all 50,True,False,485,-0.0358,-0.7357,-0.0949,28,0.4286
leaderboard_rules,long_univ,all 50,True,False,486,0.03,0.7148,-0.0874,22,0.5909
leaderboard_rules,long_univ,all 50,True,False,487,0.0954,2.1264,-0.0483,29,0.3793
leaderboard_rules,long_univ,all 50,True,False,488,0.0392,1.0602,-0.0576,32,0.5
leaderboard_rules,long_univ,all 50,True,False,489,0.0192,0.7579,-0.0457,28,0.3929
leaderboard_rules,long_univ,all 50,True,False,490,-0.0228,-1.1085,-0.0437,26,0.5
leaderboard_rules,long_univ,all 50,True,False,491,0.0433,1.2465,-0.055,23,0.4348
leaderboard_rules,long_univ,all 50,True,False,492,-0.029,-0.6448,-0.097,27,0.4074
leaderboard_rules,long_univ,all 50,True,False,493,0.0243,0.8564,-0.0357,30,0.5333
leaderboard_rules,long_univ,all 50,True,False,494,-0.0378,-1.3857,-0.075,30,0.4
leaderboard_rules,long_univ,all 50,True,False,495,-0.0349,-1.2135,-0.0536,31,0.4516
leaderboard_rules,long_univ,all 50,True,False,496,-0.0515,-1.727,-0.0658,30,0.3333
leaderboard_rules,long_univ,all 50,True,False,497,0.0525,1.4033,-0.0441,25,0.44
leaderboard_rules,long_univ,all 50,True,False,498,0.124,4.133,-0.0452,32,0.625
leaderboard_rules,long_univ,all 50,True,False,499,0.0167,0.535,-0.04,28,0.3929
position_limit,long_univ_cap25,all 50,True,False,0,0.057,2.0967,-0.0263,25,0.4
position_limit,long_univ_cap25,all 50,True,False,1,0.0324,1.1735,-0.045,29,0.4483
position_limit,long_univ_cap25,all 50,True,False,2,0.0138,0.6764,-0.0326,35,0.5143
position_limit,long_univ_cap25,all 50,True,False,3,-0.0262,-0.8413,-0.0524,28,0.5
position_limit,long_univ_cap25,all 50,True,False,4,0.0087,0.3936,-0.0367,24,0.5833
position_limit,long_univ_cap25,all 50,True,False,5,-0.0513,-1.8854,-0.0736,35,0.4571
position_limit,long_univ_cap25,all 50,True,False,6,0.09,2.4017,-0.0492,32,0.625
position_limit,long_univ_cap25,all 50,True,False,7,-0.0538,-2.05,-0.0809,26,0.3077
position_limit,long_univ_cap25,all 50,True,False,8,0.1089,3.6291,-0.0337,29,0.5862
position_limit,long_univ_cap25,all 50,True,False,9,0.0394,1.196,-0.0377,25,0.56
position_limit,long_univ_cap25,all 50,True,False,10,0.0764,2.4965,-0.0378,30,0.5667
position_limit,long_univ_cap25,all 50,True,False,11,-0.0008,0.0144,-0.0242,35,0.5143
position_limit,long_univ_cap25,all 50,True,False,12,0.1111,3.9506,-0.0251,30,0.6
position_limit,long_univ_cap25,all 50,True,False,13,-0.0455,-1.9668,-0.0573,27,0.2963
position_limit,long_univ_cap25,all 50,True,False,14,-0.0628,-3.0372,-0.0753,27,0.3333
position_limit,long_univ_cap25,all 50,True,False,15,0.0466,1.37,-0.0468,29,0.4828
position_limit,long_univ_cap25,all 50,True,False,16,-0.057,-2.0166,-0.101,31,0.5161
position_limit,long_univ_cap25,all 50,True,False,17,0.0368,1.8282,-0.027,24,0.5833
position_limit,long_univ_cap25,all 50,True,False,18,0.0854,2.6035,-0.0283,31,0.5484
position_limit,long_univ_cap25,all 50,True,False,19,0.0393,1.2085,-0.0532,31,0.3871
position_limit,long_univ_cap25,all 50,True,False,20,0.0377,1.723,-0.0289,25,0.52
position_limit,long_univ_cap25,all 50,True,False,21,0.0014,0.1063,-0.035,30,0.4333
position_limit,long_univ_cap25,all 50,True,False,22,-0.0045,-0.1203,-0.058,31,0.4516
position_limit,long_univ_cap25,all 50,True,False,23,-0.0271,-0.997,-0.0415,30,0.4
position_limit,long_univ_cap25,all 50,True,False,24,-0.0411,-1.6252,-0.0795,29,0.4828
position_limit,long_univ_cap25,all 50,True,False,25,0.0425,1.3928,-0.0686,28,0.6071
position_limit,long_univ_cap25,all 50,True,False,26,0.0945,3.8568,-0.0234,27,0.6296
position_limit,long_univ_cap25,all 50,True,False,27,0.0284,0.9446,-0.039,26,0.4615
position_limit,long_univ_cap25,all 50,True,False,28,-0.086,-2.1726,-0.128,19,0.4211
position_limit,long_univ_cap25,all 50,True,False,29,-0.0053,-0.0777,-0.0459,28,0.4643
position_limit,long_univ_cap25,all 50,True,False,30,0.0744,2.0949,-0.0606,30,0.4667
position_limit,long_univ_cap25,all 50,True,False,31,0.1142,3.455,-0.0245,28,0.5714
position_limit,long_univ_cap25,all 50,True,False,32,0.0378,1.3598,-0.0648,34,0.4412
position_limit,long_univ_cap25,all 50,True,False,33,0.005,0.2159,-0.0419,31,0.4194
position_limit,long_univ_cap25,all 50,True,False,34,0.0003,0.0629,-0.0482,24,0.4167
position_limit,long_univ_cap25,all 50,True,False,35,-0.0535,-2.7118,-0.0662,30,0.3333
position_limit,long_univ_cap25,all 50,True,False,36,0.0932,3.5486,-0.0255,29,0.5517
position_limit,long_univ_cap25,all 50,True,False,37,0.0583,2.2032,-0.033,27,0.6667
position_limit,long_univ_cap25,all 50,True,False,38,0.0612,1.6549,-0.0508,33,0.6061
position_limit,long_univ_cap25,all 50,True,False,39,0.0846,3.534,-0.0263,27,0.6296
position_limit,long_univ_cap25,all 50,True,False,40,0.0867,2.458,-0.0382,28,0.5
position_limit,long_univ_cap25,all 50,True,False,41,-0.0578,-1.4395,-0.0928,31,0.4194
position_limit,long_univ_cap25,all 50,True,False,42,-0.0292,-0.9699,-0.0617,31,0.4839
position_limit,long_univ_cap25,all 50,True,False,43,-0.0625,-1.8442,-0.0693,32,0.4062
position_limit,long_univ_cap25,all 50,True,False,44,0.1299,3.2509,-0.0506,30,0.6
position_limit,long_univ_cap25,all 50,True,False,45,-0.0589,-2.1588,-0.0937,25,0.32
position_limit,long_univ_cap25,all 50,True,False,46,0.0357,1.2794,-0.0567,33,0.4242
position_limit,long_univ_cap25,all 50,True,False,47,-0.0595,-3.602,-0.0642,23,0.3043
position_limit,long_univ_cap25,all 50,True,False,48,0.0907,3.0218,-0.0286,27,0.6667
position_limit,long_univ_cap25,all 50,True,False,49,0.1288,3.6423,-0.0295,26,0.5385
position_limit,long_univ_cap25,all 50,True,False,50,0.0359,1.1705,-0.0332,27,0.5185
position_limit,long_univ_cap25,all 50,True,False,51,0.0687,2.3936,-0.0293,32,0.5312
position_limit,long_univ_cap25,all 50,True,False,52,0.0552,1.8831,-0.0429,28,0.4643
position_limit,long_univ_cap25,all 50,True,False,53,-0.0392,-1.6065,-0.0596,25,0.4
position_limit,long_univ_cap25,all 50,True,False,54,0.0063,0.2607,-0.0834,26,0.4615
position_limit,long_univ_cap25,all 50,True,False,55,-0.0404,-1.2492,-0.0669,32,0.4062
position_limit,long_univ_cap25,all 50,True,False,56,0.0242,0.8177,-0.0537,28,0.6071
position_limit,long_univ_cap25,all 50,True,False,57,0.0276,0.9373,-0.0441,33,0.5152
position_limit,long_univ_cap25,all 50,True,False,58,0.1039,2.5281,-0.0373,27,0.4815
position_limit,long_univ_cap25,all 50,True,False,59,-0.0029,-0.0786,-0.0565,30,0.3667
position_limit,long_univ_cap25,all 50,True,False,60,0.0136,0.537,-0.0471,24,0.625
position_limit,long_univ_cap25,all 50,True,False,61,0.1043,2.9044,-0.0498,30,0.5667
position_limit,long_univ_cap25,all 50,True,False,62,0.0168,0.6792,-0.0524,26,0.5385
position_limit,long_univ_cap25,all 50,True,False,63,-0.0071,-0.2005,-0.0468,26,0.3462
position_limit,long_univ_cap25,all 50,True,False,64,-0.0209,-0.5103,-0.0757,20,0.55
position_limit,long_univ_cap25,all 50,True,False,65,-0.0076,-0.1832,-0.0531,33,0.3939
position_limit,long_univ_cap25,all 50,True,False,66,-0.0159,-0.2449,-0.087,26,0.4615
position_limit,long_univ_cap25,all 50,True,False,67,-0.0711,-2.4076,-0.1017,32,0.4375
position_limit,long_univ_cap25,all 50,True,False,68,0.1216,4.0644,-0.0247,33,0.6364
position_limit,long_univ_cap25,all 50,True,False,69,0.0726,2.9169,-0.0353,23,0.7826
position_limit,long_univ_cap25,all 50,True,False,70,0.027,1.4645,-0.036,28,0.5357
position_limit,long_univ_cap25,all 50,True,False,71,0.0328,1.6448,-0.0231,24,0.5417
position_limit,long_univ_cap25,all 50,True,False,72,0.0827,2.41,-0.0405,33,0.4848
position_limit,long_univ_cap25,all 50,True,False,73,0.0754,2.353,-0.0305,35,0.6
position_limit,long_univ_cap25,all 50,True,False,74,-0.0102,-0.3794,-0.0387,25,0.56
position_limit,long_univ_cap25,all 50,True,False,75,0.0398,1.6353,-0.0274,22,0.5909
position_limit,long_univ_cap25,all 50,True,False,76,0.0086,0.3194,-0.0834,32,0.5
position_limit,long_univ_cap25,all 50,True,False,77,-0.0486,-1.9305,-0.0684,25,0.36
position_limit,long_univ_cap25,all 50,True,False,78,0.0227,0.7056,-0.0781,24,0.5
position_limit,long_univ_cap25,all 50,True,False,79,0.0452,1.6703,-0.0531,24,0.4167
position_limit,long_univ_cap25,all 50,True,False,80,-0.0008,0.04,-0.054,34,0.5588
position_limit,long_univ_cap25,all 50,True,False,81,-0.0666,-2.1278,-0.0927,35,0.4286
position_limit,long_univ_cap25,all 50,True,False,82,0.0187,0.6554,-0.0562,26,0.3077
position_limit,long_univ_cap25,all 50,True,False,83,0.0051,0.2578,-0.0399,32,0.4062
position_limit,long_univ_cap25,all 50,True,False,84,0.024,0.6602,-0.051,23,0.3913
position_limit,long_univ_cap25,all 50,True,False,85,0.0065,0.2695,-0.0755,20,0.55
position_limit,long_univ_cap25,all 50,True,False,86,-0.0194,-0.8654,-0.0607,21,0.5714
position_limit,long_univ_cap25,all 50,True,False,87,0.0432,1.4564,-0.0501,25,0.44
position_limit,long_univ_cap25,all 50,True,False,88,0.0169,0.7139,-0.0333,28,0.5714
position_limit,long_univ_cap25,all 50,True,False,89,-0.0084,-0.2762,-0.0436,30,0.5
position_limit,long_univ_cap25,all 50,True,False,90,-0.049,-1.515,-0.0707,31,0.2903
position_limit,long_univ_cap25,all 50,True,False,91,-0.0171,-0.4852,-0.0472,30,0.5333
position_limit,long_univ_cap25,all 50,True,False,92,0.0518,1.5698,-0.0368,30,0.4
position_limit,long_univ_cap25,all 50,True,False,93,-0.0182,-0.6296,-0.0607,32,0.5
position_limit,long_univ_cap25,all 50,True,False,94,0.0211,0.9078,-0.0295,26,0.5769
position_limit,long_univ_cap25,all 50,True,False,95,-0.0878,-3.2219,-0.1276,35,0.3429
position_limit,long_univ_cap25,all 50,True,False,96,0.0545,1.8728,-0.032,24,0.625
position_limit,long_univ_cap25,all 50,True,False,97,0.0035,0.1699,-0.0513,28,0.4643
position_limit,long_univ_cap25,all 50,True,False,98,0.0925,2.6527,-0.0331,29,0.5862
position_limit,long_univ_cap25,all 50,True,False,99,0.136,3.6411,-0.0288,20,0.55
position_limit,long_univ_cap25,all 50,True,False,100,-0.0641,-1.8834,-0.0842,24,0.4583
position_limit,long_univ_cap25,all 50,True,False,101,-0.0191,-0.5266,-0.0491,34,0.4412
position_limit,long_univ_cap25,all 50,True,False,102,0.1318,3.0106,-0.0437,31,0.6129
position_limit,long_univ_cap25,all 50,True,False,103,0.0909,2.8986,-0.0396,29,0.6552
position_limit,long_univ_cap25,all 50,True,False,104,0.0576,2.5002,-0.0239,24,0.6667
position_limit,long_univ_cap25,all 50,True,False,105,0.0396,1.5514,-0.0284,28,0.5
position_limit,long_univ_cap25,all 50,True,False,106,-0.0196,-0.5505,-0.0481,21,0.4762
position_limit,long_univ_cap25,all 50,True,False,107,0.0497,1.8957,-0.0276,22,0.5455
position_limit,long_univ_cap25,all 50,True,False,108,0.059,2.7423,-0.019,26,0.4615
position_limit,long_univ_cap25,all 50,True,False,109,-0.0189,-0.9803,-0.0348,29,0.4483
position_limit,long_univ_cap25,all 50,True,False,110,0.1031,2.5932,-0.0394,29,0.5517
position_limit,long_univ_cap25,all 50,True,False,111,0.0155,0.5348,-0.0462,27,0.4815
position_limit,long_univ_cap25,all 50,True,False,112,0.0095,0.3835,-0.0334,30,0.4333
position_limit,long_univ_cap25,all 50,True,False,113,0.0418,1.5725,-0.043,32,0.4688
position_limit,long_univ_cap25,all 50,True,False,114,0.063,1.8715,-0.0506,33,0.5758
position_limit,long_univ_cap25,all 50,True,False,115,-0.0482,-2.0806,-0.0559,33,0.5152
position_limit,long_univ_cap25,all 50,True,False,116,0.0055,0.2662,-0.0544,34,0.5294
position_limit,long_univ_cap25,all 50,True,False,117,0.0268,0.8591,-0.038,34,0.4118
position_limit,long_univ_cap25,all 50,True,False,118,0.0296,0.9263,-0.0725,26,0.5769
position_limit,long_univ_cap25,all 50,True,False,119,0.014,0.5792,-0.0357,27,0.5556
position_limit,long_univ_cap25,all 50,True,False,120,0.0271,0.8463,-0.051,34,0.5294
position_limit,long_univ_cap25,all 50,True,False,121,0.0675,2.5078,-0.0316,28,0.5357
position_limit,long_univ_cap25,all 50,True,False,122,0.0839,3.8246,-0.0172,30,0.5
position_limit,long_univ_cap25,all 50,True,False,123,0.0295,1.3819,-0.0246,25,0.52
position_limit,long_univ_cap25,all 50,True,False,124,0.0703,2.2596,-0.0604,28,0.6071
position_limit,long_univ_cap25,all 50,True,False,125,-0.0226,-0.9137,-0.0543,26,0.3077
position_limit,long_univ_cap25,all 50,True,False,126,0.0078,0.3082,-0.0493,29,0.4828
position_limit,long_univ_cap25,all 50,True,False,127,-0.0128,-0.4429,-0.0401,30,0.5333
position_limit,long_univ_cap25,all 50,True,False,128,-0.0029,-0.0176,-0.0617,28,0.5
position_limit,long_univ_cap25,all 50,True,False,129,0.0657,2.6185,-0.0348,31,0.5161
position_limit,long_univ_cap25,all 50,True,False,130,0.1032,2.7998,-0.0326,30,0.5333
position_limit,long_univ_cap25,all 50,True,False,131,-0.0046,-0.1619,-0.032,24,0.4583
position_limit,long_univ_cap25,all 50,True,False,132,0.0158,0.6202,-0.0428,23,0.3913
position_limit,long_univ_cap25,all 50,True,False,133,0.0164,0.5208,-0.0965,19,0.4211
position_limit,long_univ_cap25,all 50,True,False,134,0.0198,0.7641,-0.0328,26,0.4615
position_limit,long_univ_cap25,all 50,True,False,135,-0.0018,-0.017,-0.0398,30,0.4333
position_limit,long_univ_cap25,all 50,True,False,136,0.038,1.2123,-0.0637,27,0.4444
position_limit,long_univ_cap25,all 50,True,False,137,0.0126,0.4882,-0.0517,29,0.5172
position_limit,long_univ_cap25,all 50,True,False,138,-0.0098,-0.2994,-0.0442,27,0.2963
